,name,title,title2,title3,education
432,"Wearing, Catherine A2",Associate Professor of Philosophy,,,"B.A., McGill University; Ph.D., Harvard University"
433,"Weaver, Deborah","Instructor in Physical Education, Recreation and Athletics",,,"Certificate, London School of Contemporary Dance"
434,"Webb, Dorothy",PERA Professor of the Practice,,,"B.A., University of the Pacific; M.A., Brown University"
435,"Weerapana, Akila A",Associate Professor of Economics,,,"B.A., Oberlin College; A.M., Ph.D., Stanford University"
436,"Weiner, Adam",Professor of Russian,,,"B.A., M.A., Ph.D., University of Wisconsin (Madison)"
437,"Whitaker, Cord J. A",Associate Professor of English,,,"B.A., Yale University; M.A., Ph.D. Duke University "
438,"Widmer, Ellen B.",Mayling Soong Professor of Chinese Studies,Professor of East Asian Studies,,"B.A. Wellesley College; M.A., Fletcher School of Law and Diplomacy; M.A., Ph.D., Harvard University"
439,"Wiest, Michael",Associate Professor of Neuroscience,,,"B.A., Dartmouth College; M.S., Ph.D., Michigan State University "
440,"Wilmer, Jeremy B.",Associate Professor of Psychology,,,"B.A., Williams College; Ph.D., Harvard University"
441,"Wilson, Tom","Instructor in Physical Education, Recreation and Athletics",,,"B.S.Ed., M.A., Central Missouri State University "
442,"Wink, Paul M.",Nellie Zuckerman Cohen & Anne Cohen Heller Professor in Health Sciences,Professor of Psychology,,"B.A., M.A., University of Melbourne; Ph.D., University of California (Berkeley)"
443,"Wise, Jessica",Visiting Lecturer in Classical Studies,,,"B.A., Kenyon College; M.A., Ph.D., University of North Carolina (Chapel Hill)"
444,"Wood, Benjamin P.",Anchor Point Assistant Professor in Computer Science,,,"B.A., Williams College; M.S., Ph.D., University of Washington "
445,"Woodford, Jacquelin",Lecturer in Chemistry,,,"B.A., Indiana University; Ph.D., University of California (San Diego)"
446,"Zeitlin, Paula",Senior Music Performance Faculty in Jazz Violin and Viola,Director of Wellesley BlueJazz Combos,,"B.A., Earlham College; M.A., University of Chicago"
447,"Zhao, Weina",Senior Lecturer in Chinese,,,"B.A., Nanjing University; M.A., Clark University"
448,"Zimmerman, Eve",Professor of Japanese,"Director, The Suzy Newhouse Center for the Humanities",,"B.A., University of Pennsylvania; Ph.D., Columbia University "
449,"Zitnick, Dan",Lecturer in Middle Eastern Studies,,,"B.A., M.A., University of Michigan"
